age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
28,Private,222442,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,Cuba,<=50K
52,Private,35576,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Local-gov,195897,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,State-gov,181761,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,10,United-States,<=50K
36,State-gov,205555,Prof-school,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
50,Private,138514,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
59,?,367984,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,235109,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Federal-gov,356934,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
34,Local-gov,167063,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
55,?,102058,12th,8,Widowed,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
38,Self-emp-not-inc,233571,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Private,117963,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
46,Private,268022,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,?,>50K
28,Private,259840,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
31,Private,451744,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Private,118419,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,38,United-States,<=50K
25,Private,218136,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
36,Self-emp-not-inc,147258,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K
30,Private,303990,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
37,Private,632613,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,Mexico,<=50K
32,Federal-gov,44777,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,46,United-States,<=50K
24,Self-emp-inc,60668,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
56,Private,92444,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,>50K
56,Private,104945,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
52,Local-gov,186117,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,>50K
25,Private,181814,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,40,United-States,<=50K
30,Private,227886,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Female,0,0,35,Jamaica,<=50K
28,Private,227104,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
27,Private,198188,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2580,0,45,United-States,<=50K
39,Private,175972,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
19,?,200790,12th,8,Married-civ-spouse,?,Other-relative,White,Female,15024,0,40,United-States,>50K
28,State-gov,107218,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
24,Private,174043,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,183611,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55,Germany,<=50K
34,Private,236543,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,205474,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
38,State-gov,112497,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
75,Private,188612,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,320014,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
21,?,270043,10th,6,Never-married,?,Unmarried,White,Female,0,0,30,United-States,<=50K
41,Private,106900,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,<=50K
20,Federal-gov,347935,Some-college,10,Never-married,Protective-serv,Own-child,Black,Male,0,0,40,United-States,<=50K
25,?,47011,Bachelors,13,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
19,Private,210308,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
61,Private,210488,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
37,Private,284582,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,197702,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
63,?,106648,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K
33,Private,188352,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,<=50K
30,State-gov,137613,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,Taiwan,<=50K
29,Self-emp-not-inc,162312,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,45,South,<=50K
40,Self-emp-not-inc,170866,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
39,Self-emp-inc,286261,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,194723,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
49,Self-emp-inc,330874,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,>50K
50,Local-gov,50178,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,55,United-States,<=50K
52,Private,155433,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,?,<=50K
40,Self-emp-not-inc,192507,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
38,Private,172755,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,?,46400,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,32,United-States,<=50K
31,Local-gov,236487,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany,<=50K
31,Private,101761,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K
60,Private,125019,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,8614,0,48,United-States,>50K
37,Private,44780,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
64,?,140237,Preschool,1,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,204584,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,221172,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
60,Private,191188,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,147284,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,99,United-States,>50K
26,Local-gov,337867,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
42,Private,94600,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
59,?,182836,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,>50K
48,Private,200471,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
27,Private,138705,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
25,Private,241025,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K
54,Private,46401,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,47,United-States,<=50K
60,Private,51290,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,261278,Some-college,10,Separated,Sales,Other-relative,Black,Male,0,0,30,United-States,<=50K
55,Local-gov,115457,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
19,?,140399,Some-college,10,Never-married,?,Other-relative,White,Female,0,0,30,United-States,<=50K
39,Private,30916,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,131463,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,33,United-States,<=50K
34,State-gov,154246,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,4865,0,55,United-States,<=50K
64,Private,181232,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2179,40,United-States,<=50K
60,Self-emp-not-inc,88055,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,<=50K
39,Private,108140,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
38,Private,220585,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,108859,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
23,Private,76432,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,State-gov,263982,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,102953,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Local-gov,162506,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
65,Self-emp-not-inc,144822,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
49,Private,72333,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
40,Private,119101,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,68,United-States,>50K
22,Private,177107,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,35,United-States,<=50K
37,Self-emp-not-inc,35330,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,United-States,<=50K
60,Private,88055,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
19,Self-emp-not-inc,36012,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K
46,Private,29696,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
80,Self-emp-not-inc,132728,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,<=50K
50,State-gov,173020,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,187188,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
21,Private,202373,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
37,State-gov,482927,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,65,United-States,<=50K
38,Private,81965,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,193720,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
42,Federal-gov,34218,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K
49,Private,199029,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,55,United-States,>50K
36,Private,128516,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
51,Private,203435,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,Italy,<=50K
33,State-gov,137616,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,35,United-States,<=50K
23,Private,125525,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,42,United-States,<=50K
25,Private,120238,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,187376,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
64,Self-emp-not-inc,388625,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,>50K
37,Private,42044,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
28,Private,312588,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
67,Private,274451,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
29,Private,174163,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
68,Private,351711,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
18,?,85154,12th,8,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,24,Germany,<=50K
36,Private,356824,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Local-gov,217775,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
22,?,154235,Some-college,10,Married-civ-spouse,?,Wife,White,Female,3781,0,35,United-States,<=50K
20,Private,256240,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
35,Private,491000,Assoc-voc,11,Divorced,Prof-specialty,Own-child,Black,Male,0,0,40,United-States,<=50K
45,Private,122195,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Private,60313,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
47,Private,204692,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,200318,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
52,Private,165998,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Federal-gov,199934,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
45,Local-gov,215862,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,>50K
27,Private,262478,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,30,United-States,<=50K
63,Private,133144,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,2580,0,20,United-States,<=50K
52,Private,143807,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,Private,201901,11th,7,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K
30,Local-gov,181091,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
58,Self-emp-not-inc,204816,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
54,Self-emp-not-inc,121761,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,?,<=50K
50,State-gov,297551,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,<=50K
36,Private,160192,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,123833,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
68,Private,339168,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
58,Private,473836,7th-8th,4,Widowed,Farming-fishing,Other-relative,White,Female,0,0,45,Guatemala,<=50K
45,Private,226246,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
24,Private,103064,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,55,United-States,<=50K
45,Private,81534,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,Japan,>50K
21,Private,260847,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
30,Private,158002,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,55,Ecuador,<=50K
46,Private,306183,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
33,Private,274222,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,7688,0,38,United-States,>50K
34,?,164309,11th,7,Married-civ-spouse,?,Wife,White,Female,0,0,8,United-States,<=50K
59,Self-emp-not-inc,32552,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
33,Private,400416,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
42,Private,208875,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,El-Salvador,>50K
52,State-gov,349795,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,190591,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,20,United-States,<=50K
50,Self-emp-not-inc,127151,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Canada,>50K
25,Private,167835,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,3325,0,40,United-States,<=50K
17,?,161981,10th,6,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,181810,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,4064,0,40,United-States,<=50K
21,Private,186849,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,159732,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,93213,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,62,United-States,<=50K
22,Private,379778,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,195253,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
30,State-gov,158291,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,?,76198,HS-grad,9,Separated,?,Own-child,White,Female,0,0,20,United-States,<=50K
42,Private,24364,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,30,United-States,<=50K
33,Local-gov,169652,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,1669,55,United-States,<=50K
19,Private,172893,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,United-States,<=50K
38,State-gov,364958,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3464,0,40,United-States,<=50K
36,Private,90897,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,299908,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K
28,Private,230743,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Self-emp-not-inc,131584,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
61,Private,137554,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,264052,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
60,Private,320376,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
56,Private,182273,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,106700,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,27,United-States,<=50K
50,Self-emp-not-inc,57758,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
19,?,174233,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,24,United-States,<=50K
38,Private,368140,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,Private,89559,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,55,United-States,<=50K
46,Self-emp-not-inc,328216,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
57,Private,278228,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
35,Private,93034,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Cambodia,<=50K
21,Private,129674,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,48,Mexico,<=50K
53,Private,81794,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
37,Private,58337,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
36,Private,133974,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
37,State-gov,117651,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
36,Private,136343,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29,Self-emp-not-inc,144063,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,United-States,<=50K
26,Private,212748,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
50,Local-gov,46401,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K
26,Private,192262,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
31,Private,178370,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,99,United-States,>50K
48,Private,498328,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
49,Private,280525,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
29,Private,149324,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K
26,Private,67240,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,126950,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
41,Private,194636,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
20,?,200061,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,?,<=50K
32,Private,356689,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,3887,0,40,United-States,<=50K
22,Private,176321,7th-8th,4,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
37,Private,251396,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K
18,Private,265099,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
60,Self-emp-not-inc,168223,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
17,?,80077,11th,7,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
37,Federal-gov,48779,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,201954,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K
24,Private,182276,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K
42,Private,37937,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
67,Self-emp-not-inc,36876,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
28,Self-emp-not-inc,115945,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
17,Private,244589,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
57,State-gov,68830,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
41,Private,104892,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2829,0,40,United-States,<=50K
